s	betax	betay
8.533361399999961e+01	1.132821675230904e+00	7.039646451471523e+00
8.535361399999961e+01	1.138916319292318e+00	7.103603151524704e+00
8.537361399999961e+01	1.145767500760204e+00	7.167733858688156e+00
8.539361399999960e+01	1.153375649357955e+00	7.232034468618513e+00
8.540111399999959e+01	1.156431561140706e+00	7.256142787577914e+00
8.540861399999959e+01	1.159588927784725e+00	7.280306752724058e+00
8.541611399999958e+01	1.162847749290011e+00	7.304526364056945e+00
8.542361399999957e+01	1.166208025656565e+00	7.328801621576575e+00
8.543111399999957e+01	1.169669756884386e+00	7.353132525282950e+00
8.543861399999956e+01	1.173232942973476e+00	7.377519075176068e+00
8.544611399999955e+01	1.176897583923832e+00	7.401961271255930e+00
8.545361399999955e+01	1.180663679735457e+00	7.426459113522535e+00
8.546111399999954e+01	1.184531230408349e+00	7.451012601975884e+00
8.546861399999953e+01	1.188500235942509e+00	7.475621736615977e+00
8.548011399999953e+01	1.195630534692803e+00	7.508136591874758e+00
8.549161399999953e+01	1.204708676854141e+00	7.530071226302572e+00
8.550311399999953e+01	1.215760464501061e+00	7.541363326367341e+00
8.551461399999953e+01	1.228817309242194e+00	7.541980812635879e+00
8.552611399999952e+01	1.243916321498953e+00	7.531921930907518e+00
8.553761399999952e+01	1.261100415981507e+00	7.511215257197565e+00
8.554911399999952e+01	1.280418433661814e+00	7.479919616556456e+00
8.556061399999952e+01	1.301925280590394e+00	7.438123915955187e+00
8.557211399999952e+01	1.325682083951389e+00	7.385946891711824e+00
8.558361399999951e+01	1.351756365799449e+00	7.323536772176584e+00
8.559211399999951e+01	1.372031481260952e+00	7.273762427229529e+00
8.560061399999951e+01	1.392563627321925e+00	7.224177603258695e+00
8.560911399999951e+01	1.413352803982368e+00	7.174782300264082e+00
8.561761399999951e+01	1.434399011242281e+00	7.125576518245689e+00
8.562611399999950e+01	1.455702249101664e+00	7.076560257203517e+00
8.563461399999950e+01	1.477262517560518e+00	7.027733517137566e+00
8.564311399999950e+01	1.499079816618842e+00	6.979096298047836e+00
8.565161399999950e+01	1.521154146276636e+00	6.930648599934327e+00
8.566011399999950e+01	1.543485506533900e+00	6.882390422797038e+00
8.566861399999949e+01	1.566073897390634e+00	6.834321766635971e+00
8.568261399999949e+01	1.603838614779810e+00	6.755563004983205e+00
8.569661399999949e+01	1.642300605490732e+00	6.677318376359357e+00
8.571061399999948e+01	1.681459869523400e+00	6.599587880764425e+00
8.572461399999948e+01	1.721316406877814e+00	6.522371518198412e+00
8.573861399999947e+01	1.761870217553974e+00	6.445669288661315e+00
8.575261399999947e+01	1.803121301551881e+00	6.369481192153136e+00
8.576661399999946e+01	1.845069658871533e+00	6.293807228673874e+00
8.578061399999946e+01	1.887715289512932e+00	6.218647398223530e+00
8.579461399999946e+01	1.931058193476076e+00	6.144001700802102e+00
8.580861399999945e+01	1.975098370760967e+00	6.069870136409592e+00
8.581611399999944e+01	1.998978147681780e+00	6.030368288012872e+00
8.582361399999944e+01	2.023058034930900e+00	5.991013990549196e+00
8.583111399999943e+01	2.047338032508327e+00	5.951807244018564e+00
8.583861399999942e+01	2.071818140414061e+00	5.912748048420976e+00
8.584611399999942e+01	2.096498358648103e+00	5.873836403756432e+00
8.585361399999941e+01	2.121378687210452e+00	5.835072310024931e+00
8.586111399999940e+01	2.146459126101107e+00	5.796455767226474e+00
8.586861399999940e+01	2.171739675320071e+00	5.757986775361061e+00
8.587611399999939e+01	2.197220334867341e+00	5.719665334428693e+00
8.588361399999938e+01	2.222901104742919e+00	5.681491444429367e+00
8.588361399999938e+01	2.222901104742919e+00	5.681491444429367e+00
8.589816399999938e+01	2.273292472935807e+00	5.607854883581532e+00
8.591271399999938e+01	2.324436976360312e+00	5.534773645425300e+00
8.592726399999938e+01	2.376334615016434e+00	5.462247729960673e+00
8.594181399999938e+01	2.428985388904173e+00	5.390277137187649e+00
8.595636399999938e+01	2.482389298023529e+00	5.318861867106229e+00
8.597091399999938e+01	2.536546342374502e+00	5.248001919716413e+00
8.598546399999938e+01	2.591456521957093e+00	5.177697295018200e+00
8.600001399999938e+01	2.647119836771301e+00	5.107947993011592e+00
8.601456399999938e+01	2.703536286817125e+00	5.038754013696588e+00
8.602911399999938e+01	2.760705872094567e+00	4.970115357073188e+00
8.603811399999938e+01	2.796445510021619e+00	4.927936442026877e+00
8.604711399999938e+01	2.832473306821433e+00	4.885970000324150e+00
8.605611399999938e+01	2.868789262494009e+00	4.844216031965005e+00
8.606511399999938e+01	2.905393377039347e+00	4.802674536949444e+00
8.607411399999938e+01	2.942285650457448e+00	4.761345515277466e+00
8.608311399999938e+01	2.979466082748312e+00	4.720228966949071e+00
8.609211399999938e+01	3.016934673911938e+00	4.679324891964259e+00
8.610111399999938e+01	3.054691423948326e+00	4.638633290323031e+00
8.611011399999938e+01	3.092736332857477e+00	4.598154162025386e+00
8.611911399999939e+01	3.131069400639390e+00	4.557887507071324e+00
8.612661399999938e+01	3.163233745152122e+00	4.524494267302620e+00
8.613411399999937e+01	3.195598199993162e+00	4.491248578466960e+00
8.614161399999936e+01	3.228162765162508e+00	4.458150440564345e+00
8.614911399999936e+01	3.260927440660162e+00	4.425199853594773e+00
8.615661399999935e+01	3.293892226486123e+00	4.392396817558245e+00
8.616411399999934e+01	3.327057122640391e+00	4.359741332454761e+00
8.617161399999934e+01	3.360422129122967e+00	4.327233398284321e+00
8.617911399999933e+01	3.393987245933849e+00	4.294873015046925e+00
8.618661399999932e+01	3.427752473073039e+00	4.262660182742573e+00
8.619411399999932e+01	3.461717810540537e+00	4.230594901371264e+00
8.620911399999932e+01	3.525297420945055e+00	4.172824612512678e+00
8.622411399999932e+01	3.579537313773408e+00	4.127281538903371e+00
8.623911399999932e+01	3.624130995310828e+00	4.093708104411283e+00
8.625411399999932e+01	3.658826479751352e+00	4.071914429111518e+00
8.626911399999932e+01	3.683427713095658e+00	4.061777255390084e+00
8.628411399999932e+01	3.697795680994669e+00	4.063239250840748e+00
8.629911399999932e+01	3.701849194278837e+00	4.076308684012457e+00
8.631411399999932e+01	3.695565347734314e+00	4.101059471173433e+00
8.632911399999932e+01	3.678979649533592e+00	4.137631594356444e+00
8.634411399999932e+01	3.652185820589241e+00	4.186231893049561e+00
8.635161399999932e+01	3.636294186120115e+00	4.213638177631495e+00
8.635911399999931e+01	3.620468072187355e+00	4.241160667321636e+00
8.636661399999930e+01	3.604707478790962e+00	4.268799362119985e+00
8.637411399999930e+01	3.589012405930936e+00	4.296554262026541e+00
8.638161399999929e+01	3.573382853607276e+00	4.324425367041306e+00
8.638911399999928e+01	3.557818821819982e+00	4.352412677164277e+00
8.639661399999927e+01	3.542320310569055e+00	4.380516192395456e+00
8.640411399999927e+01	3.526887319854493e+00	4.408735912734842e+00
8.641161399999926e+01	3.511519849676299e+00	4.437071838182437e+00
8.641911399999925e+01	3.496217900034471e+00	4.465523968738238e+00
8.643311399999925e+01	3.467829564538136e+00	4.518945525665250e+00
8.644711399999925e+01	3.439669531710741e+00	4.572771992835971e+00
8.646111399999924e+01	3.411737801552285e+00	4.627003370250402e+00
8.647511399999924e+01	3.384034374062767e+00	4.681639657908543e+00
8.648911399999923e+01	3.356559249242189e+00	4.736680855810394e+00
8.650311399999923e+01	3.329312427090549e+00	4.792126963955955e+00
8.651711399999922e+01	3.302293907607849e+00	4.847977982345225e+00
8.653111399999922e+01	3.275503690794087e+00	4.904233910978205e+00
8.654511399999922e+01	3.248941776649264e+00	4.960894749854895e+00
8.655911399999921e+01	3.222608165173380e+00	5.017960498975295e+00
8.656661399999921e+01	3.208594786080092e+00	5.048697996659179e+00
8.657411399999920e+01	3.194646927523169e+00	5.079551699451270e+00
8.658161399999919e+01	3.180764589502614e+00	5.110521607351568e+00
8.658911399999919e+01	3.166947772018424e+00	5.141607720360074e+00
8.659661399999918e+01	3.153196475070601e+00	5.172810038476788e+00
8.660411399999917e+01	3.139510698659145e+00	5.204128561701709e+00
8.661161399999916e+01	3.125890442784054e+00	5.235563290034838e+00
8.661911399999916e+01	3.112335707445331e+00	5.267114223476174e+00
8.662661399999915e+01	3.098846492642973e+00	5.298781362025718e+00
8.663411399999914e+01	3.085422798376982e+00	5.330564705683469e+00
8.664911399999914e+01	3.056791207962004e+00	5.397950675037654e+00
8.666411399999915e+01	3.024508163992851e+00	5.472867229892127e+00
8.667911399999915e+01	2.988657108973778e+00	5.555508077452993e+00
8.669411399999915e+01	2.949330707704727e+00	5.646086897162967e+00
8.670911399999915e+01	2.906630607769127e+00	5.744837893199383e+00
8.672411399999915e+01	2.860667176803745e+00	5.852016400041780e+00
8.673911399999915e+01	2.811559217229676e+00	5.967899542674822e+00
8.675411399999915e+01	2.759433659181810e+00	6.092786953133619e+00
8.676911399999915e+01	2.704425232430466e+00	6.227001545244156e+00
8.678411399999915e+01	2.646676118143181e+00	6.370890349562059e+00
8.681716399999915e+01	2.518540093987744e+00	6.703236957887841e+00
8.685021399999916e+01	2.394429477638960e+00	7.044367538168755e+00
8.688326399999916e+01	2.274344269096829e+00	7.394282090404802e+00
8.691631399999916e+01	2.158284468361352e+00	7.752980614595983e+00
8.694936399999916e+01	2.046250075432529e+00	8.120463110742296e+00
8.698241399999917e+01	1.938241090310359e+00	8.496729578843743e+00
8.701546399999917e+01	1.834257512994843e+00	8.881780018900322e+00
8.704851399999917e+01	1.734299343485980e+00	9.275614430912034e+00
8.708156399999918e+01	1.638366581783771e+00	9.678232814878879e+00
8.711461399999918e+01	1.546459227888215e+00	1.008963517080086e+01
8.711461399999918e+01	1.546459227888215e+00	1.008963517080086e+01
8.712211399999917e+01	1.526163181900715e+00	1.018421709449836e+01
8.712961399999917e+01	1.506074431226669e+00	1.027925136397230e+01
8.713711399999916e+01	1.486192975866077e+00	1.037473797922269e+01
8.714461399999915e+01	1.466518815818939e+00	1.047067694024953e+01
8.715211399999914e+01	1.447051951085255e+00	1.056706824705281e+01
8.715961399999914e+01	1.427792381665026e+00	1.066391189963254e+01
8.716711399999913e+01	1.408740107558250e+00	1.076120789798871e+01
8.717461399999912e+01	1.389895128764929e+00	1.085895624212133e+01
8.718211399999912e+01	1.371257445285062e+00	1.095715693203040e+01
8.718961399999911e+01	1.352827057118649e+00	1.105580996771591e+01
8.720361399999911e+01	1.318978296002232e+00	1.124117257725073e+01
8.721761399999910e+01	1.285851843889139e+00	1.142811136051326e+01
8.723161399999910e+01	1.253447700779370e+00	1.161662631750350e+01
8.724561399999909e+01	1.221765866672927e+00	1.180671744822144e+01
8.725961399999909e+01	1.190806341569808e+00	1.199838475266708e+01
8.727361399999909e+01	1.160569125470014e+00	1.219162823084043e+01
8.728761399999908e+01	1.131054218373544e+00	1.238644788274148e+01
8.730161399999908e+01	1.102261620280399e+00	1.258284370837024e+01
8.731561399999907e+01	1.074191331190579e+00	1.278081570772670e+01
8.732961399999907e+01	1.046843351104084e+00	1.298036388081086e+01
8.733711399999906e+01	1.032489770768936e+00	1.308791305009981e+01
8.734461399999905e+01	1.018343485747243e+00	1.319591456516520e+01
8.735211399999905e+01	1.004404496039003e+00	1.330436842600704e+01
8.735961399999904e+01	9.906728016442180e-01	1.341327463262533e+01
8.736711399999903e+01	9.771484025628869e-01	1.352263318502006e+01
8.737461399999903e+01	9.638312987950101e-01	1.363244408319123e+01
8.738211399999902e+01	9.507214903405873e-01	1.374270732713885e+01
8.738961399999901e+01	9.378189771996187e-01	1.385342291686292e+01
8.739711399999901e+01	9.251237593721042e-01	1.396459085236343e+01
8.740461399999900e+01	9.126358368580439e-01	1.407621113364039e+01
8.741961399999900e+01	8.887967518622630e-01	1.429263968413354e+01
8.743461399999900e+01	8.667807873568455e-01	1.449421367115739e+01
8.744961399999900e+01	8.465373535002002e-01	1.468047008106086e+01
8.746461399999900e+01	8.280199334971255e-01	1.485098108453096e+01
8.747961399999900e+01	8.111859767092247e-01	1.500535501931288e+01
8.749461399999900e+01	7.959968008790365e-01	1.514323728985472e+01
8.750961399999900e+01	7.824175032432068e-01	1.526431118181034e+01
8.752461399999900e+01	7.704168803304482e-01	1.536829858952931e+01
8.753961399999901e+01	7.599673562599945e-01	1.545496065486321e+01
8.755461399999901e+01	7.510449193757907e-01	1.552409831582058e+01
8.756211399999900e+01	7.470423555719493e-01	1.555427616157843e+01
8.756961399999899e+01	7.432006815856892e-01	1.558449055051871e+01
8.757711399999899e+01	7.395198974170104e-01	1.561474148264143e+01
8.758461399999898e+01	7.360000030659128e-01	1.564502895794659e+01
8.759211399999897e+01	7.326409985323966e-01	1.567535297643419e+01
8.759961399999897e+01	7.294428838164616e-01	1.570571353810423e+01
8.760711399999896e+01	7.264056589181078e-01	1.573611064295670e+01
8.761461399999895e+01	7.235293238373354e-01	1.576654429099162e+01
8.762211399999894e+01	7.208138785741441e-01	1.579701448220897e+01
8.762961399999894e+01	7.182593231285342e-01	1.582752121660877e+01
8.764961399999893e+01	7.122508443306337e-01	1.590866665390828e+01
8.766961399999893e+01	7.073858599006779e-01	1.599006998534571e+01
8.768961399999893e+01	7.036643760551639e-01	1.607173121091405e+01
8.770961399999892e+01	7.010863975494185e-01	1.615365033060625e+01
8.772961399999892e+01	6.996519276775931e-01	1.623582734441527e+01
8.774961399999891e+01	6.993609682726590e-01	1.631826225233401e+01
8.776961399999891e+01	7.002135197064054e-01	1.640095505435537e+01
8.778961399999891e+01	7.022095808894387e-01	1.648390575047223e+01
8.780961399999890e+01	7.053491492711838e-01	1.656711434067744e+01
8.782961399999890e+01	7.096322208398876e-01	1.665058082496382e+01
8.784961399999889e+01	7.150604652537498e-01	1.673426436948330e+01
8.786961399999889e+01	7.216320773948783e-01	1.681820560362337e+01
8.788961399999889e+01	7.293470464053078e-01	1.690240452737680e+01
8.790961399999888e+01	7.382053595379582e-01	1.698686114073633e+01
8.792961399999888e+01	7.482070021566556e-01	1.707157544369469e+01
8.794961399999887e+01	7.593519577361567e-01	1.715654743624457e+01
8.796961399999887e+01	7.716402078621759e-01	1.724177711837866e+01
8.798961399999887e+01	7.850717322314159e-01	1.732726449008960e+01
8.800961399999886e+01	7.996465086516011e-01	1.741300955137003e+01
8.802961399999886e+01	8.153645130415147e-01	1.749901230221257e+01
8.804961399999885e+01	8.322271571146662e-01	1.758523965786225e+01
8.806961399999885e+01	8.502327687120269e-01	1.767172454064415e+01
8.808961399999885e+01	8.693813080201539e-01	1.775846695055079e+01
8.810961399999884e+01	8.896727326983984e-01	1.784546688757472e+01
8.812961399999884e+01	9.111069978789995e-01	1.793272435170843e+01
8.814961399999883e+01	9.336840561671832e-01	1.802023934294441e+01
8.816961399999883e+01	9.574038576412673e-01	1.810801186127511e+01
8.818961399999883e+01	9.822663498527718e-01	1.819604190669297e+01
8.820961399999882e+01	1.008271477826535e+00	1.828432947919039e+01
8.822961399999882e+01	1.035419184060834e+00	1.837287457875979e+01
8.824961399999881e+01	1.063709782430790e+00	1.846166565646347e+01
8.826961399999881e+01	1.093142265182312e+00	1.855071420562248e+01
8.828961399999881e+01	1.123716535507723e+00	1.864002022622915e+01
8.830961399999880e+01	1.155432492843844e+00	1.872958371827578e+01
8.832961399999880e+01	1.188290032872323e+00	1.881940468175464e+01
8.834961399999879e+01	1.222289047519977e+00	1.890948311665801e+01
8.836961399999879e+01	1.257429424959148e+00	1.899981902297812e+01
8.838961399999879e+01	1.293711049608074e+00	1.909041240070717e+01
8.840961399999878e+01	1.331133802131265e+00	1.918126324983737e+01
8.842961399999878e+01	1.369697559439895e+00	1.927237157036089e+01
8.844961399999877e+01	1.409390131413589e+00	1.936388145032990e+01
8.846961399999877e+01	1.450219626723570e+00	1.945564948272572e+01
8.848961399999877e+01	1.492185712054731e+00	1.954767566754043e+01
8.850961399999876e+01	1.535288044813312e+00	1.963996000476610e+01
8.852961399999876e+01	1.579526273129701e+00	1.973250249439478e+01
8.854961399999875e+01	1.624900035861303e+00	1.982530313641848e+01
8.856961399999875e+01	1.671408962595493e+00	1.991836193082922e+01
8.858961399999875e+01	1.719052673652632e+00	2.001167887761898e+01
8.860961399999874e+01	1.767830780089175e+00	2.010525397677971e+01
8.862961399999874e+01	1.817742883700842e+00	2.019908722830336e+01
8.863711399999873e+01	1.836794691029733e+00	2.023387691989253e+01
8.864461399999873e+01	1.856007388162561e+00	2.026870211031258e+01
8.865211399999872e+01	1.875380975099326e+00	2.030356279956350e+01
8.865961399999871e+01	1.894915451840028e+00	2.033845898764529e+01
8.866711399999870e+01	1.914610818384667e+00	2.037339067455795e+01
8.867461399999870e+01	1.934467074733244e+00	2.040835786030148e+01
8.868211399999869e+01	1.954484220885757e+00	2.044336054487588e+01
8.868961399999868e+01	1.974662256842208e+00	2.047839872828115e+01
8.869711399999868e+01	1.995001182602596e+00	2.051347241051730e+01
8.870461399999867e+01	2.015500998166921e+00	2.054858159158431e+01
8.871611399999867e+01	2.048396628041628e+00	2.059086464172409e+01
8.872761399999867e+01	2.084021266685202e+00	2.060993627275810e+01
8.873911399999866e+01	2.122455384958412e+00	2.060575342086703e+01
8.875061399999866e+01	2.163785799926585e+00	2.057832553094723e+01
8.876211399999866e+01	2.208105870966687e+00	2.052771453528405e+01
8.877361399999866e+01	2.255515710652535e+00	2.045403471370857e+01
8.878511399999866e+01	2.306122410894497e+00	2.035745243555323e+01
8.879661399999866e+01	2.360040284844486e+00	2.023818578398923e+01
8.880811399999865e+01	2.417391125112695e+00	2.009650406359384e+01
8.881961399999865e+01	2.478304478879333e+00	1.993272719225961e+01
8.882736399999865e+01	2.520790211324515e+00	1.981516788592143e+01
8.883511399999865e+01	2.563685083711432e+00	1.969796232087602e+01
8.884286399999866e+01	2.606989096040084e+00	1.958111049712338e+01
8.885061399999866e+01	2.650702248310471e+00	1.946461241466352e+01
8.885836399999866e+01	2.694824540522592e+00	1.934846807349643e+01
8.886611399999866e+01	2.739355972676448e+00	1.923267747362211e+01
8.887386399999866e+01	2.784296544772039e+00	1.911724061504057e+01
8.888161399999866e+01	2.829646256809365e+00	1.900215749775180e+01
8.888936399999866e+01	2.875405108788426e+00	1.888742812175580e+01
8.889711399999867e+01	2.921573100709221e+00	1.877305248705257e+01
8.889711399999867e+01	2.921573100709221e+00	1.877305248705257e+01
8.890486399999867e+01	2.968150232571751e+00	1.865903059364211e+01
8.891261399999867e+01	3.015136504376016e+00	1.854536244152443e+01
8.892036399999867e+01	3.062531916122015e+00	1.843204803069952e+01
8.892811399999867e+01	3.110336467809749e+00	1.831908736116738e+01
8.893586399999867e+01	3.158550159439219e+00	1.820648043292801e+01
8.894361399999868e+01	3.207172991010423e+00	1.809422724598142e+01
8.895136399999868e+01	3.256204962523361e+00	1.798232780032760e+01
8.895911399999868e+01	3.305646073978035e+00	1.787078209596655e+01
8.896686399999868e+01	3.355496325374443e+00	1.775959013289828e+01
8.897461399999868e+01	3.405755716712586e+00	1.764875191112278e+01
8.898461399999869e+01	3.471211100663221e+00	1.750625754861925e+01
8.899461399999869e+01	3.537347674943488e+00	1.736435214144189e+01
8.900461399999870e+01	3.604165439553386e+00	1.722303568959068e+01
8.901461399999870e+01	3.671664394492915e+00	1.708230819306563e+01
8.902461399999871e+01	3.739844539762075e+00	1.694216965186673e+01
8.903461399999871e+01	3.808705875360867e+00	1.680262006599398e+01
8.904461399999872e+01	3.878248401289289e+00	1.666365943544740e+01
8.905461399999872e+01	3.948472117547344e+00	1.652528776022697e+01
8.906461399999873e+01	4.019377024135029e+00	1.638750504033269e+01
8.907461399999873e+01	4.090963121052345e+00	1.625031127576458e+01
8.908211399999873e+01	4.145099724894154e+00	1.614780245427128e+01
8.908961399999872e+01	4.199619498296379e+00	1.604562492014894e+01
8.909711399999871e+01	4.254522441259023e+00	1.594377867339757e+01
8.910461399999870e+01	4.309808553782084e+00	1.584226371401716e+01
8.911211399999870e+01	4.365477835865562e+00	1.574108004200771e+01
8.911961399999869e+01	4.421530287509458e+00	1.564022765736922e+01
8.912711399999868e+01	4.477965908713772e+00	1.553970656010170e+01
8.913461399999868e+01	4.534784699478504e+00	1.543951675020513e+01
8.914211399999867e+01	4.591986659803653e+00	1.533965822767954e+01
8.914961399999866e+01	4.649571789689220e+00	1.524013099252490e+01
8.916461399999866e+01	4.768261389572844e+00	1.503449852087783e+01
8.917961399999867e+01	4.893384113678113e+00	1.481532690758769e+01
8.919461399999867e+01	5.025190885374691e+00	1.458305553650626e+01
8.920961399999867e+01	5.163946032341941e+00	1.433815005319845e+01
8.922461399999867e+01	5.309927816656429e+00	1.408110143144029e+01
8.923961399999867e+01	5.463428992823713e+00	1.381242498894023e+01
8.925461399999867e+01	5.624757394873513e+00	1.353265935425704e+01
8.926961399999867e+01	5.794236553695638e+00	1.324236538698524e+01
8.928461399999867e+01	5.972206345854660e+00	1.294212505337296e+01
8.929961399999867e+01	6.159023675184526e+00	1.263254025962631e+01
8.930411399999866e+01	6.216570083068559e+00	1.253850203811539e+01
8.930861399999866e+01	6.274390627928513e+00	1.244481835967125e+01
8.931311399999865e+01	6.332485309764389e+00	1.235148922429387e+01
8.931761399999864e+01	6.390854128576188e+00	1.225851463198328e+01
8.932211399999863e+01	6.449497084363908e+00	1.216589458273945e+01
8.932661399999863e+01	6.508414177127550e+00	1.207362907656240e+01
8.933111399999862e+01	6.567605406867115e+00	1.198171811345213e+01
8.933561399999861e+01	6.627070773582600e+00	1.189016169340862e+01
8.934011399999861e+01	6.686810277274009e+00	1.179895981643189e+01
8.934461399999860e+01	6.746823917941338e+00	1.170811248252194e+01
8.942461399999860e+01	7.859490269489735e+00	1.015222682119411e+01
8.942911399999859e+01	7.924651593371599e+00	1.006803701820468e+01
8.943361399999858e+01	7.990087054229384e+00	9.984201758282028e+00
8.943811399999858e+01	8.055796652063092e+00	9.900721041426150e+00
8.944261399999857e+01	8.121780386872722e+00	9.817594867637046e+00
8.944711399999856e+01	8.188038258658274e+00	9.734823236914716e+00
8.945161399999856e+01	8.254570267419748e+00	9.652406149259159e+00
8.945611399999855e+01	8.321376413157143e+00	9.570343604670375e+00
8.946061399999854e+01	8.388456695870461e+00	9.488635603148365e+00
8.946511399999854e+01	8.455811115559701e+00	9.407282144693129e+00
8.946961399999853e+01	8.523439672224862e+00	9.326283229304668e+00
8.948811399999853e+01	8.790042268937839e+00	9.011985177945649e+00
8.950661399999854e+01	9.031524709114665e+00	8.732285649793232e+00
8.952511399999854e+01	9.246300464110702e+00	8.485345017295247e+00
8.954361399999854e+01	9.432958466987811e+00	8.269539113280963e+00
8.956211399999854e+01	9.590272383159936e+00	8.083448548559533e+00
8.958061399999855e+01	9.717208667355527e+00	7.925849376375226e+00
8.959911399999855e+01	9.812933353962949e+00	7.795705042318159e+00
8.961761399999855e+01	9.876817536146618e+00	7.692159566743777e+00
8.963611399999856e+01	9.908441497736284e+00	7.614531914860824e+00
8.965461399999856e+01	9.907597470743179e+00	7.562311517458986e+00
8.966211399999855e+01	9.900674371961211e+00	7.546255177010617e+00
8.966961399999855e+01	9.893765051733292e+00	7.530230792361475e+00
8.967711399999854e+01	9.886869510059421e+00	7.514238363511558e+00
8.968461399999853e+01	9.879987746939602e+00	7.498277890460869e+00
8.969211399999853e+01	9.873119762373831e+00	7.482349373209407e+00
8.969961399999852e+01	9.866265556362109e+00	7.466452811757170e+00
8.970711399999851e+01	9.859425128904435e+00	7.450588206104160e+00
8.971461399999851e+01	9.852598480000813e+00	7.434755556250376e+00
8.972211399999850e+01	9.845785609651239e+00	7.418954862195819e+00
8.972961399999849e+01	9.838986517855714e+00	7.403186123940488e+00
8.972961399999849e+01	9.838986517855714e+00	7.403186123940488e+00
8.972961399999849e+01	9.838986517855714e+00	7.403186123940488e+00
8.972961399999849e+01	9.838986517855714e+00	7.403186123940488e+00
9.009932999999849e+01	9.520902964653951e+00	6.665473434568379e+00
9.046904599999849e+01	9.236301890736579e+00	6.005414712498601e+00
9.083876199999848e+01	8.985183296103596e+00	5.423009957731154e+00
9.120847799999848e+01	8.767547180755004e+00	4.918259170266039e+00
9.157819399999848e+01	8.583393544690802e+00	4.491162350103255e+00
9.194790999999847e+01	8.432722387910990e+00	4.141719497242802e+00
9.231762599999847e+01	8.315533710415570e+00	3.869930611684681e+00
9.268734199999847e+01	8.231827512204539e+00	3.675795693428891e+00
9.305705799999846e+01	8.181603793277899e+00	3.559314742475432e+00
9.342677399999846e+01	8.164862553635649e+00	3.520487758824304e+00
9.342677399999846e+01	8.164862553635649e+00	3.520487758824304e+00
9.342677399999846e+01	8.164862553635649e+00	3.520487758824304e+00
9.342677399999846e+01	8.164862553635649e+00	3.520487758824304e+00
9.342677399999846e+01	8.164862553635649e+00	3.520487758824304e+00
9.342677399999846e+01	8.164862553635649e+00	3.520487758824304e+00
9.342677399999846e+01	8.164862553635649e+00	3.520487758824304e+00
9.379648999999846e+01	8.181603793277789e+00	3.559314742475508e+00
9.416620599999845e+01	8.231827512204319e+00	3.675795693429043e+00
9.453592199999845e+01	8.315533710415240e+00	3.869930611684910e+00
9.490563799999845e+01	8.432722387910552e+00	4.141719497243107e+00
9.527535399999844e+01	8.583393544690253e+00	4.491162350103636e+00
9.564506999999844e+01	8.767547180754345e+00	4.918259170266496e+00
9.601478599999844e+01	8.985183296102827e+00	5.423009957731687e+00
9.638450199999843e+01	9.236301890735700e+00	6.005414712499209e+00
9.675421799999843e+01	9.520902964652963e+00	6.665473434569063e+00
9.712393399999843e+01	9.838986517854616e+00	7.403186123941247e+00
9.712393399999843e+01	9.838986517854616e+00	7.403186123941247e+00
9.712393399999843e+01	9.838986517854616e+00	7.403186123941247e+00
9.712393399999843e+01	9.838986517854616e+00	7.403186123941247e+00
9.713143399999842e+01	9.845785609650138e+00	7.418954862196580e+00
9.713893399999841e+01	9.852598479999710e+00	7.434755556251139e+00
9.714643399999841e+01	9.859425128903331e+00	7.450588206104925e+00
9.715393399999840e+01	9.866265556361000e+00	7.466452811757937e+00
9.716143399999839e+01	9.873119762372719e+00	7.482349373210175e+00
9.716893399999839e+01	9.879987746938488e+00	7.498277890461639e+00
9.717643399999838e+01	9.886869510058306e+00	7.514238363512330e+00
9.718393399999837e+01	9.893765051732172e+00	7.530230792362247e+00
9.719143399999837e+01	9.900674371960088e+00	7.546255177011391e+00
9.719893399999836e+01	9.907597470742054e+00	7.562311517459761e+00
9.721743399999836e+01	9.908441497735158e+00	7.614531914861603e+00
9.723593399999837e+01	9.876817536145493e+00	7.692159566744563e+00
9.725443399999837e+01	9.812933353961830e+00	7.795705042318955e+00
9.727293399999837e+01	9.717208667354416e+00	7.925849376376035e+00
9.729143399999838e+01	9.590272383158840e+00	8.083448548560355e+00
9.730993399999838e+01	9.432958466986733e+00	8.269539113281803e+00
9.732843399999838e+01	9.246300464109643e+00	8.485345017296108e+00
9.734693399999838e+01	9.031524709113627e+00	8.732285649794120e+00
9.736543399999839e+01	8.790042268936828e+00	9.011985177946563e+00
9.738393399999839e+01	8.523439672223880e+00	9.326283229305613e+00
9.738843399999838e+01	8.455811115558724e+00	9.407282144694083e+00
9.739293399999838e+01	8.388456695869491e+00	9.488635603149326e+00
9.739743399999837e+01	8.321376413156180e+00	9.570343604671343e+00
9.740193399999836e+01	8.254570267418790e+00	9.652406149260134e+00
9.740643399999836e+01	8.188038258657324e+00	9.734823236915700e+00
9.741093399999835e+01	8.121780386871778e+00	9.817594867638039e+00
9.741543399999834e+01	8.055796652062154e+00	9.900721041427152e+00
9.741993399999834e+01	7.990087054228453e+00	9.984201758283039e+00
9.742443399999833e+01	7.924651593370673e+00	1.006803701820570e+01
9.742893399999832e+01	7.859490269488815e+00	1.015222682119513e+01
9.750893399999832e+01	6.746823917940535e+00	1.170811248252312e+01
9.751343399999831e+01	6.686810277273211e+00	1.179895981643308e+01
9.751793399999831e+01	6.627070773581809e+00	1.189016169340982e+01
9.752243399999830e+01	6.567605406866329e+00	1.198171811345333e+01
