s	betax	betay
34.16176062774627	2.8905431191837936	4.52634862669221
34.18676062774627	2.7946749627306486	4.662441873379655
34.336760627746266	2.26265292942064	5.527046445815306
34.33986062774627	2.2524386431008465	5.5457836138841845
34.34986062774627	2.2197048556150185	5.606465859414975
34.374860627746266	2.1393099504140776	5.759772976318983
34.42486062774626	1.9846896979277469	6.073250794742854
34.44986062774626	1.9104643506423573	6.233421496262716
34.51176062774626	1.7355321856114994	6.639849480330693
35.16176062774626	0.9328562205450529	9.033173055313855
35.81176062774626	1.7355321856420476	6.639849480165722
35.85266062774626	1.8497043370748973	6.369732944765849
35.92766062774626	2.0733675082026433	5.890319013735499
35.961760627746266	2.1811804081444874	5.679154723089391
36.01176062774626	2.346181970086988	5.377226029707397
36.045860627746265	2.463431200634716	5.176559582580464
36.12086062774627	2.734772715334473	4.7501874334648315
36.16176062774627	2.890543119239555	4.526348626491763
36.81176062774627	4.357315023704145	2.975042066316444
37.461760627746266	2.8905431191959337	4.526348626324231
37.486760627746264	2.794674962740191	4.662441873003545
37.63676062774626	2.2626529294162734	5.527046445389244
37.639860627746266	2.2524386430962227	5.545783613457069
37.649860627746264	2.2197048556095735	5.606465858984455
37.711760627746266	2.0244049233753745	5.990234862352689
37.749860627746266	1.9104643506294017	6.233421495797667
37.81176062774627	1.7355321855945347	6.639849479843824
38.461760627746266	0.9328562205042532	9.033173054756613
39.111760627746264	1.735532185594542	6.639849479843827
39.152660627746265	1.8497043370273138	6.369732944464034
39.22766062774627	2.0733675081552834	5.890319013469103
39.26176062774627	2.181180408097386	5.679154722838498
39.31176062774627	2.346181970040444	5.377226029478556
39.34586062774627	2.463431200588672	5.1765595823662
39.42086062774627	2.7347727152898753	4.7501874332813045
39.46176062774627	2.890543119195946	4.526348626324233
40.11176062774627	4.357315023704165	2.9750420663164467
40.76176062774627	2.8905431192395667	4.526348626491769
40.78676062774627	2.7946749627844443	4.662441873180797
40.93676062774627	2.2626529294631403	5.527046445629019
40.93986062774627	2.252438643143124	5.545783613698213
40.94986062774627	2.2197048556565786	5.606465859230036
40.97486062774627	2.1393099504538635	5.759772976136728
41.024860627746264	1.9846896979640667	6.073250794566406
41.04986062774626	1.9104643506769847	6.233421496089392
41.111760627746264	1.7355321856420527	6.639849480165731
41.76176062774626	0.9328562205450509	9.033173055313869
42.41176062774626	1.735532185611491	6.639849480330705
42.45266062774626	1.8497043370416673	6.369732944936456
42.527660627746265	2.073367508164323	5.890319013915405
42.56176062774627	2.181180408103772	5.679154723273089
42.611760627746264	2.3461819700426707	5.377226029896162
42.645860627746266	2.463431200587879	5.17655958277235
42.72086062774627	2.7347727152819195	4.750187433662623
42.76176062774627	2.890543119183781	4.5263486266922195
43.41176062774627	4.3573150236214335	2.9750420666044395
44.06176062774627	2.890543119148382	4.52634862693722
44.086760627746266	2.7946749626947334	4.66244187363887
44.236760627746264	2.262652929382603	5.527046446165953
44.23986062774627	2.252438643062782	5.545783614236833
44.249860627746266	2.2197048555768695	5.6064658597741115
44.274860627746264	2.139309950375747	5.7597729766945465
44.32486062774626	1.9846896978891817	6.073250795152157
44.34986062774626	1.9104643506037393	6.233421496689333
44.41176062774626	1.7355321855729344	6.639849480801447
45.06176062774626	0.9328562205119425	9.033173056128781
45.71176062774626	1.7355321856282928	6.639849480877727
45.75266062774626	1.8497043370632489	6.369732945456713
45.82766062774626	2.0733675081953074	5.890319014388164
45.861760627746264	2.181180408139305	5.679154723724931
45.91176062774626	2.3461819700851816	5.377226030318099
45.945860627746264	2.4634312006353594	5.176559583174414
46.020860627746266	2.7347727153409305	4.750187434022466
46.06176062774627	2.8905431192494286	4.526348627029902
46.711760627746266	4.357315023771289	2.9750420667376005
47.361760627746264	2.8905431192699376	4.52634862697565
47.38676062774626	2.7946749628129988	4.662441873673423
47.53676062774626	2.2626529294816358	5.527046446174448
47.539860627746265	2.252438643161426	5.545783614244739
47.54986062774626	2.2197048556742636	5.606465859780103
47.57486062774626	2.139309950470033	5.75977297669566
47.62486062774626	1.9846896979773243	6.073250795143114
47.64986062774626	1.9104643506888463	6.233421496675012
47.71176062774626	1.73553218565063	6.639849480773487
48.36176062774626	0.9328562205311236	9.033173055948325
49.011760627746256	1.7355321855809065	6.639849480643779
49.052660627746256	1.8497043370097992	6.369732945224845
49.12766062774626	2.0733675081301373	5.890319014160456
49.16176062774626	2.1811804080685486	5.679154723499262
49.21176062774626	2.346181970005943	5.377226030095586
49.24586062774626	2.463431200550138	5.176559582954168
49.320860627746264	2.7347727152419834	4.750187433807532
49.361760627746264	2.8905431191426683	4.526348626818052
50.01176062774626	4.357315023582545	2.975042066511176
50.66176062774626	2.890543119140914	4.526348626547962
50.68676062774626	2.794674962688462	4.6624418732313195
50.83676062774626	2.2626529293827673	5.527046445641432
50.83986062774626	2.2524386430630656	5.545783613709764
50.84986062774626	2.219704855577535	5.606465859238788
50.87486062774626	2.1393099503773425	5.759772976138345
50.924860627746256	1.9846896978925315	6.07325079455317
50.949860627746254	1.910464350607913	6.233421496068437
51.011760627746256	1.735532185578996	6.639849480124828
51.661760627746254	0.9328562205294832	9.033173055049959
52.31176062774625	1.7355321856499482	6.639849479988576
52.35266062774625	1.8497043370850454	6.369732944597369
52.427660627746256	2.073367508217213	5.890319013582401
52.46176062774626	2.181180408161196	5.679154722943067
52.511760627746256	2.3461819701069784	5.377226029570758
52.54586062774626	2.4634312006570425	5.176559582450261
52.62086062774626	2.734772715362222	4.7501874333483
52.66176062774626	2.8905431192704247	4.526348626382408
53.31176062774626	4.357315023774614	2.975042066273319
53.96176062774626	2.890543119253096	4.526348626311781
53.98676062774626	2.794674962795806	4.66244187299235
54.136760627746256	2.2626529294628437	5.527046445386486
54.13986062774626	2.2524386431426104	5.5457836134545015
54.14986062774626	2.219704855655374	5.606465858982507
54.24986062774626	1.9104643506694245	6.233421495802297
54.31176062774626	1.7355321856310724	6.639849479852871
54.96176062774626	0.9328562205132747	9.03317305481504
55.61176062774626	1.7355321855722592	6.639849479919577
55.65266062774626	1.8497043370021795	6.36973294453911
55.72766062774626	2.0733675081246377	5.890319013542833
55.76176062774626	2.1811804080641135	5.679154722911568
55.81176062774626	2.3461819700031827	5.377226029550605
55.84586062774626	2.463431200548597	5.176559582437514
55.920860627746265	2.734772715243346	4.7501874333509
55.961760627746266	2.8905431191457422	4.52634862639283
56.611760627746264	4.357315023615405	2.975042066389765
57.26176062774626	2.89054311917889	4.52634862663026
57.28676062774626	2.7946749627258773	4.662441873323956
57.43676062774626	2.262652929416644	5.527046445801617
57.43986062774626	2.252438643096866	5.545783613871445
57.44986062774626	2.2197048556110883	5.606465859405321
57.47486062774626	2.1393099504102726	5.759772976317194
57.52486062774626	1.9846896979241897	6.0732507947574375
57.549860627746256	1.9104643506389227	6.233421496285808
57.61176062774626	1.7355321856083636	6.639849480375775
58.261760627746256	0.9328562205442774	9.033173055604772
58.911760627746254	1.7355321856439578	6.639849480542869
58.952660627746255	1.849704337077052	6.369732945139642
59.02766062774626	2.0733675082052705	5.8903190141025865
59.06176062774626	2.18118040814734	5.679154723453192
59.11176062774626	2.346181970090183	5.377226030066109
59.14586062774626	2.463431200638152	5.176559582935522
59.22086062774626	2.734772715338463	4.750187433811328
59.26176062774626	2.89054311924386	4.526348626833286
59.91176062774626	4.357315023711761	2.9750420666814605
60.56176062774626	2.8905431192011424	4.5263486270136974
60.58676062774626	2.7946749627452188	4.66244187371625
60.73676062774626	2.2626529294202653	5.527046446248507
60.73986062774626	2.252438643100194	5.54578361431949
60.74986062774626	2.219704855613479	5.606465859857097
60.77486062774626	2.1393099504103774	5.759772976778347
60.824860627746254	1.9846896979199729	6.073250795237555
60.84986062774625	1.9104643506326697	6.233421496775511
60.911760627746254	1.7355321855974275	6.639849480889509
61.56176062774625	0.9328562205043216	9.033173056204852
62.21176062774625	1.735532185591757	6.639849480900072
62.25266062774625	1.8497043370242783	6.36973294547558
62.327660627746255	2.0733675081517706	5.89031901440098
62.36176062774626	2.1811804080936485	5.679154723735134
62.411760627746254	2.3461819700363677	5.3772260303246275
62.44586062774626	2.463431200584359	5.176559583178544
62.52086062774626	2.734772715285024	4.750187434021627
62.56176062774626	2.8905431191907915	4.526348627026531
63.21176062774626	4.357315023696411	2.975042066699898
63.86176062774626	2.8905431192350353	4.526348626872529
63.886760627746256	2.7946749627801077	4.662441873566051
64.03676062774626	2.2626529294599043	5.52704644604003
64.03986062774626	2.2524386431399095	5.545783614109734
64.04986062774627	2.2197048556534336	5.6064658596431975
64.07486062774628	2.139309950450888	5.7597729765539505
64.12486062774627	1.9846896979614208	6.073250794991578
64.14986062774628	1.9104643506744987	6.233421496518452
64.21176062774627	1.7355321856399477	6.6398494806041715
64.86176062774628	0.9328562205457029	9.033173055692613
65.51176062774628	1.7355321856146264	6.6398494804419625
65.55266062774628	1.8497043370450117	6.369732945030399
65.62766062774628	2.07336750816806	5.890319013979212
65.66176062774628	2.181180408107691	5.679154723323888
65.71176062774627	2.3461819700468607	5.3772260299286705
65.74586062774627	2.463431200592257	5.176559582792917
65.82086062774627	2.7347727152867187	4.750187433658448
65.86176062774626	2.890543119188815	4.526348626675436
66.51176062774627	4.357315023627865	2.9750420664167274
67.16176062774628	2.8905431191513826	4.52634862642381
67.18676062774628	2.7946749626975613	4.6624418731043
67.33676062774629	2.262652929384473	5.527046445496736
67.33986062774629	2.2524386430646337	5.545783613564694
67.3498606277463	2.2197048555786623	5.60646585909251
67.3748606277463	2.139309950377395	5.759772975989032
67.4248606277463	1.9846896978905513	6.073250794397716
67.4498606277463	1.9104643506049752	6.23342149590988
67.5117606277463	1.7355321855738552	6.639849479958491
68.1617606277463	0.9328562205106928	9.033173054855666
68.81176062774631	1.735532185625397	6.639849479872923
68.83676062774632	1.8046655911139644	6.474014033189507
68.98676062774632	2.2626529294561664	5.5270464454001065
68.98986062774632	2.2728988368172205	5.508344455491002
69.08986062774632	2.6203741487262935	4.923924740393696
69.14276062774631	2.8174957657773834	4.629570840825315
69.19276062774631	3.012275727263505	4.360770382539857
69.27026062774631	3.3304414526752	3.9622152176602152
69.27026062774631	3.3304414526752	3.9622152176602152
69.34526062774631	3.6571609192330197	3.5974506040809016
69.4302606277463	4.049817911373286	3.2089426422312357
69.50526062774631	4.416022548592407	2.8881049701934924
69.59776062774631	4.893165491284886	2.520763218451513
69.62276062774632	5.026955863731334	2.4268581385424186
69.67276062774631	5.300706166540056	2.245911563340101
69.69776062774632	5.440666096902332	2.158870068046877
69.79776062774631	6.021071011404194	1.8335827022602158
70.24776062774632	6.224380731769529	1.3144903132718075
70.34776062774631	5.717879406360459	1.3687081629314972
70.37276062774632	5.595136007477714	1.3847668539921059
70.42276062774631	5.354307528675651	1.4198893104881463
70.44776062774632	5.236222448756334	1.4389530759235782
70.54776062774631	4.779409858957156	1.5252250522480502
70.57276062774632	4.669088643976885	1.5492972749748544
70.62276062774632	4.4531045329797685	1.6004467948032859
70.64776062774632	4.347441636962924	1.6275240919049134
70.74026062774632	3.969990282829601	1.7364197984106313
70.81526062774633	3.6795540128706055	1.8347806136520068
70.90026062774632	3.3672870770244403	1.957154607324925
70.97526062774632	3.1066640484313806	2.0747478985651697
71.00026062774633	3.0228952515426455	2.115949045228467
71.15026062774633	2.552890702954228	2.384191445832013
71.22776062774633	2.3319568825099264	2.536912210829473
71.22776062774633	2.3319568825099264	2.536912210829473
71.67776062774634	1.5392260223678376	3.2515270082755694
71.77776062774633	1.4565040130499691	3.3572152569461755
71.82776062774633	1.4210143923111707	3.412963772935053
71.87776062774633	1.3894390275191293	3.4706485500263127
72.50276062774633	1.328052228739672	4.33508539950097
73.12776062774633	1.869229294067011	5.498285432574895
73.15276062774633	1.90375269041753	5.5498749257626505
73.30276062774634	2.131442912241118	5.869222761479653
73.30278250549263	2.1314786906614875	5.869270565578277
73.45278250549264	2.394402354111802	6.205439499906016
73.47778250549264	2.441647938640267	6.263102801725719
73.77778250549264	3.0849229439436097	6.991502822326741
73.97778250549264	3.5920580664143147	7.514477604024451
74.27778250549264	4.470188428523086	8.35500192851656
74.29278250549264	4.51779391849821	8.39879410252745
74.44278250549264	5.013224385185898	8.845966097707365
74.59278250549265	5.543883155394401	9.309956738470941
74.61778250549266	5.6357512577158975	9.388923658029949
74.62778250549266	5.672772496560769	9.420641237541425
75.07778250549266	6.321297912179624	12.937570947693247
75.12778250549266	6.271533383648232	13.616190099866957
75.20278250549266	6.198744307567985	14.667348758985227
75.25278250549266	6.151456734659045	15.390274485635878
75.32778250549266	6.082383092012476	16.50789300646956
75.37778250549266	6.037572474725989	17.275125307597147
75.82778250549266	8.576927816305135	16.56283826535946
76.02778250549267	11.55380775929194	13.122320420435287
76.47778250549267	15.450317741556852	9.654724202556695
76.52778250549267	15.430671476922072	9.620965320207878
76.57778250549266	15.411361535839593	9.587784354701997
76.67778250549266	15.373750624331532	9.523156174219043
76.70278250549266	15.364558098674705	9.50736032712514
76.72778250549267	15.355449653905952	9.49170895924197
77.02778250549267	15.252706625950752	9.315161923081192
77.05278250549267	15.244691232726973	9.301388784937565
77.07778250549268	15.236759920391268	9.287760126004672
77.15653250549268	15.212325860238478	9.245774202607217
77.25653250549267	15.18250083896615	9.194524797038232
77.33528250549267	15.159960490615028	9.155792906664534
79.13528250549267	14.872224962901413	8.661366611985498
79.21403250549267	14.869588452577595	8.656836201574778
79.31403250549266	14.867442859659521	8.653149352179426
79.39278250549266	14.86670006113737	8.651872974792465
79.68426000549266	14.871209475555274	8.659621663595463
79.88426000549266	14.880915470583437	8.676299823557438
79.93426000549266	14.884182778221227	8.68191415565527
80.13426000549266	14.90061524429538	8.710150652475965
80.18426000549266	14.905564169694669	8.718654568788478
81.85426000549266	15.264069432355912	9.334687041556302
81.88426000549266	15.273940146888672	9.351648244960856
82.08426000549267	15.342839087121554	9.470039769279566
82.26926000549267	15.411361535839479	9.587784354701997
82.31926000549267	15.430671476921958	9.620965320207878
82.36926000549266	15.450317741556736	9.654724202556695
82.81926000549267	11.55380775929184	13.122320420435287
83.01926000549267	8.576927816305053	16.562838265359456
83.46926000549267	6.037572474725919	17.275125307597143
83.51926000549267	6.082383092012403	16.50789300646955
83.59426000549267	6.15145673465897	15.39027448563587
83.64426000549267	6.198744307567907	14.66734875898522
83.71926000549267	6.271533383648152	13.61619009986695
83.76926000549267	6.321297912179541	12.937570947693239
84.21926000549267	5.672772496560685	9.420641237541412
84.22926000549268	5.635751257715814	9.388923658029935
84.25426000549268	5.543883155394319	9.309956738470927
84.40426000549269	5.013224385185821	8.845966097707349
84.4442600054927	4.87766504883596	8.725075742535635
84.54426000549269	4.549726624612225	8.428082322121268
85.54426000549269	2.131478690661449	5.869270565578256
85.54428188323898	2.1314429122410794	5.869222761479633
85.69428188323899	1.9037526904174964	5.54987492576263
85.71928188323899	1.8692292940669784	5.498285432574875
86.34428188323899	1.328052228739662	4.33508539950095
86.96928188323899	1.389439027519142	3.470648550026294
87.06928188323899	1.4565040130499853	3.3572152569461573
87.11928188323898	1.4959078897355427	3.303403002059663
87.16928188323898	1.5392260223678573	3.2515270082755516
87.61928188323898	2.331956882509966	2.536912210829459
87.64428188323899	2.401595445209639	2.4865956718958646
87.794281883239	2.8520350541516706	2.205731958918062
87.794281883239	2.8520350541516706	2.205731958918062
87.871781883239	3.106664048431435	2.0747478985651586
87.946781883239	3.3672870770245003	1.9571546073249149
88.03178188323899	3.6795540128706707	1.834780613651998
88.106781883239	3.969990282829672	1.7364197984106235
88.199281883239	4.347441636963001	1.6275240919049068
88.224281883239	4.4531045329798475	1.6004467948032797
88.274281883239	4.669088643976967	1.5492972749748488
88.299281883239	4.779409858957241	1.525225052248045
88.399281883239	5.236222448756426	1.4389530759235742
88.424281883239	5.354307528675745	1.4198893104881427
88.474281883239	5.595136007477811	1.384766853992103
88.49928188323901	5.7178794063605585	1.3687081629314948
88.599281883239	6.224380731769638	1.3144903132718062
89.049281883239	6.0210710114042945	1.8335827022602207
89.149281883239	5.4406660969024205	2.158870068046884
89.174281883239	5.3007061665401425	2.2459115633401083
89.224281883239	5.0269558637314145	2.4268581385424275
89.24928188323901	4.8931654912849645	2.5207632184515223
89.34178188323901	4.416022548592476	2.8881049701935035
89.41678188323901	4.049817911373348	3.208942642231249
89.501781883239	3.6571609192330743	3.5974506040809167
89.57678188323901	3.330441452675248	3.9622152176602325
89.57678188323901	3.330441452675248	3.9622152176602325
89.61678188323901	3.16375906155449	4.165175675364668
89.66678188323901	2.9628095421525367	4.427112549034257
89.68838188323902	2.878543774168307	4.543099930572459
89.71338188323902	2.782930626105003	4.6794768720845585
89.86338188323903	2.2524386431359766	5.545783613468254
89.87338188323903	2.219704855648795	5.6064658589966045
89.89838188323904	2.139309950444534	5.759772975894518
89.94838188323904	1.9846896979518407	6.073250794306217
89.97338188323904	1.9104643506634083	6.233421495820001
90.03528188323904	1.7355321856254122	6.639849479872951
90.68528188323904	0.9328562205106825	9.033173054855709
91.33528188323905	1.7355321855738248	6.639849479958524
91.37618188323904	1.8497043370041413	6.36973294457712
91.45118188323904	2.0733675081273772	5.890319013579129
91.48528188323904	2.1811804080672283	5.679154722947088
91.53528188323904	2.346181970006873	5.377226029584989
91.56938188323903	2.463431200552697	5.1765595824711275
91.64438188323903	2.7347727152483956	4.750187433382823
91.68528188323903	2.890543119151338	4.526348626423835
92.33528188323903	4.357315023627814	2.9750420664167443
92.98528188323904	2.8905431191887963	4.526348626675459
93.01028188323905	2.7946749627355087	4.662441873370538
93.16028188323905	2.2626529294246733	5.527046445856881
93.16338188323905	2.2524386431048633	5.545783613926895
93.17338188323906	2.2197048556189816	5.606465859461374
