s	betax	betay
 1.480261000000001e+02  2.264370537240402e+00  5.638022972961685e+00 
 1.480361000000001e+02  2.232180035345356e+00  5.698856064195861e+00 
 1.480611000000001e+02  2.153101209768435e+00  5.852521287108214e+00 
 1.481111000000001e+02  2.000932540731845e+00  6.166633853619681e+00 
 1.481361000000001e+02  1.927842697272176e+00  6.327081197218795e+00 
 1.481980000000001e+02  1.755463016491831e+00  6.734077292825496e+00 
 1.494980000000001e+02  1.755462000337660e+00  6.734078809713207e+00 
 1.495389000000001e+02  1.867988885775507e+00  6.463605609304255e+00 
 1.496139000000001e+02  2.088216484588086e+00  5.983348804448708e+00 
 1.496480000000001e+02  2.194288195552235e+00  5.771720464260298e+00 
 1.496980000000001e+02  2.356534205825541e+00  5.469019993636922e+00 
 1.497321000000001e+02  2.471766052874182e+00  5.267764891895048e+00 
 1.498071000000001e+02  2.738276484881522e+00  4.839920284880469e+00 
 1.498480000000001e+02  2.891184072250805e+00  4.615175515349578e+00 
 1.511480000000001e+02  2.891190750004338e+00  4.615178228925298e+00 
 1.511730000000001e+02  2.797091720391662e+00  4.751834034689244e+00 
 1.513230000000001e+02  2.274420231832466e+00  5.619243753839742e+00 
 1.513261000000001e+02  2.264376332592024e+00  5.638028585367490e+00 
 1.513361000000001e+02  2.232185871804733e+00  5.698861738383239e+00 
 1.513611000000001e+02  2.153107142807067e+00  5.852527117074839e+00 
 1.514111000000001e+02  2.000938640399859e+00  6.166640000824729e+00 
 1.514361000000001e+02  1.927848866990316e+00  6.327087505883018e+00 
 1.514980000000001e+02  1.755469321599920e+00  6.734084009410092e+00 
 1.527980000000001e+02  1.755466284966160e+00  6.734085208632129e+00 
 1.528230000000001e+02  1.823613012648242e+00  6.568040214213296e+00 
 1.529730000000001e+02  2.274416012076601e+00  5.619245110192217e+00 
 1.529761000000001e+02  2.284490584579360e+00  5.600495041641963e+00 
 1.530761000000001e+02  2.625942407667408e+00  5.014300438086686e+00 
 1.531290000000001e+02  2.819488039098134e+00  4.718831917664163e+00 
 1.531790000000001e+02  3.010640254656091e+00  4.448866177458776e+00 
 1.532565000000001e+02  3.322707065748069e+00  4.048290174807026e+00 
 1.532565000000001e+02  3.322707065748069e+00  4.048290174807026e+00 
 1.533315000000001e+02  3.642973495753699e+00  3.681321454492478e+00 
 1.534165000000001e+02  4.027662033126473e+00  3.290020071655611e+00 
 1.534915000000001e+02  4.386257727896325e+00  2.966456939905099e+00 
 1.535840000000001e+02  4.853270086693338e+00  2.595417216488387e+00 
 1.536090000000001e+02  4.984180985426834e+00  2.500448873343164e+00 
 1.536590000000001e+02  5.251991730513236e+00  2.317294310265851e+00 
 1.536840000000001e+02  5.388891576866142e+00  2.229108090333759e+00 
 1.537840000000001e+02  5.956454121009130e+00  1.898970287982497e+00 
 1.542340000000001e+02  6.124043345854913e+00  1.376547465331913e+00 
 1.543340000000001e+02  5.617373170544704e+00  1.433799715640370e+00 
 1.543590000000001e+02  5.494656311819236e+00  1.450522248592771e+00 
 1.544090000000001e+02  5.253963416490801e+00  1.486858678947917e+00 
 1.544340000000001e+02  5.135987379887833e+00  1.506472576350663e+00 
 1.545340000000001e+02  4.679885973884301e+00  1.594566047462793e+00 
 1.545590000000001e+02  4.569811307485502e+00  1.618998885616113e+00 
 1.546090000000001e+02  4.354402796810405e+00  1.670755926373096e+00 
 1.546340000000001e+02  4.249068952534106e+00  1.698080128976760e+00 
 1.547265000000001e+02  3.873074211496851e+00  1.807559816575564e+00 
 1.548015000000001e+02  3.584095364766210e+00  1.906013201753518e+00 
 1.548865000000001e+02  3.273779386702421e+00  2.028079720028449e+00 
 1.549615000000001e+02  3.015141801555786e+00  2.145037837688607e+00 
 1.549865000000001e+02  2.932089821255242e+00  2.185951453208889e+00 
 1.551365000000001e+02  2.466963694309481e+00  2.451672697482994e+00 
 1.552140000000001e+02  2.248938294066797e+00  2.602556238881984e+00 
 1.552140000000001e+02  2.248938294066797e+00  2.602556238881984e+00 
 1.556640000000001e+02  1.498548928734003e+00  3.241281042212302e+00 
 1.557640000000001e+02  1.429402607974662e+00  3.315116754539808e+00 
 1.558140000000001e+02  1.400572350853133e+00  3.354634956281858e+00 
 1.558640000000001e+02  1.375570695903699e+00  3.395886721742773e+00 
 1.571140000000001e+02  1.991675584021344e+00  4.949756142002254e+00 
 1.571390000000001e+02  2.028384902226806e+00  4.990737616050083e+00 
 1.572890000000001e+02  2.268740972863074e+00  5.245456005001491e+00 
 1.579390000000001e+02  3.708458571518078e+00  6.524144765714955e+00 
 1.581390000000001e+02  4.281621075724681e+00  6.974769274384006e+00 
 1.581890000000001e+02  4.434483207206568e+00  7.091629946629571e+00 
 1.583890000000001e+02  5.084217754855063e+00  7.575890815925040e+00 
 1.584290000000001e+02  5.221515580555184e+00  7.675972080404270e+00 
 1.585790000000001e+02  5.758205459311577e+00  8.060863184979908e+00 
 1.586040000000001e+02  5.851003799338224e+00  8.126483293186586e+00 
 1.586140000000001e+02  5.888391137500930e+00  8.152849063731450e+00 
 1.590640000000001e+02  6.521614602071113e+00  1.112762809513697e+01 
 1.591140000000001e+02  6.466922244422740e+00  1.170356669440888e+01 
 1.591890000000001e+02  6.386759136297053e+00  1.259554156139980e+01 
 1.592390000000001e+02  6.334567349777845e+00  1.320890278478243e+01 
 1.593140000000001e+02  6.258155098345906e+00  1.415701158793942e+01 
 1.593640000000001e+02  6.208463882955863e+00  1.480779543543278e+01 
 1.598140000000001e+02  8.786143216649332e+00  1.412462409428192e+01 
 1.600140000000001e+02  1.182633475012970e+01  1.115336907495665e+01 
 1.604640000000001e+02  1.581241495923390e+01  8.117338193234151e+00 
 1.605140000000001e+02  1.579427770023362e+01  8.077677380559308e+00 
 1.605640000000001e+02  1.577646723869281e+01  8.038731177121852e+00 
 1.607640000000001e+02  1.570849336712420e+01  7.890092455745869e+00 
 1.608427500000001e+02  1.568316339816531e+01  7.834703317071580e+00 
 1.609427500000001e+02  1.565216665913511e+01  7.766922630905657e+00 
 1.610215000000001e+02  1.562867676412142e+01  7.715557188868616e+00 
 1.628215000000001e+02  1.531279433980307e+01  7.024815900012739e+00 
 1.629002500000001e+02  1.530864452268890e+01  7.015741479274890e+00 
 1.630002500000001e+02  1.530454321457262e+01  7.006773133345716e+00 
 1.630790000000001e+02  1.530223347140365e+01  7.001722409245115e+00 
 1.632640000000002e+02  1.529999654279362e+01  6.996830909015221e+00 
